,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.8478260869565217,0.8188405797101449,0.855072463768116,0.8248175182481752,0.7956204379562044,0.8260869565217391,0.9057971014492754,0.782608695652174,0.8540145985401459,0.8686131386861314,0.8840579710144928,0.8623188405797102,0.8188405797101449,0.8248175182481752,0.8394160583941606,0.8260869565217391,0.8188405797101449,0.8985507246376812,0.8686131386861314,0.8467153284671532,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.9051094890510949,0.8613138686131386,0.8333333333333334,0.8333333333333334,0.7898550724637681,0.8467153284671532,0.8321167883211679,0.8768115942028986,0.8333333333333334,0.8115942028985508,0.8467153284671532,0.8394160583941606,0.8115942028985508,0.8405797101449275,0.8333333333333334,0.8613138686131386,0.8832116788321168,0.7898550724637681,0.8840579710144928,0.855072463768116,0.8394160583941606,0.8613138686131386,0.8333333333333334,0.8768115942028986,0.8333333333333334,0.8248175182481752,0.8029197080291971
acp_anticp,0.8,0.7222222222222222,0.7444444444444445,0.8333333333333334,0.8,0.8,0.8,0.7444444444444445,0.7333333333333333,0.7888888888888889,0.8333333333333334,0.7333333333333333,0.7555555555555555,0.7222222222222222,0.8111111111111111,0.7333333333333333,0.7555555555555555,0.8222222222222222,0.8111111111111111,0.7777777777777778,0.8111111111111111,0.6888888888888889,0.7777777777777778,0.7666666666666667,0.8222222222222222,0.7222222222222222,0.7666666666666667,0.8666666666666667,0.7444444444444445,0.7555555555555555,0.8,0.7666666666666667,0.7777777777777778,0.6777777777777778,0.7888888888888889,0.6777777777777778,0.7555555555555555,0.8222222222222222,0.7222222222222222,0.8111111111111111,0.6888888888888889,0.8555555555555555,0.7888888888888889,0.7333333333333333,0.8,0.7222222222222222,0.7888888888888889,0.7666666666666667,0.7777777777777778,0.7333333333333333
acp_iacp,0.7971014492753623,0.7971014492753623,0.8260869565217391,0.7971014492753623,0.8088235294117647,0.7101449275362319,0.8405797101449275,0.782608695652174,0.7536231884057971,0.8823529411764706,0.7536231884057971,0.8840579710144928,0.7971014492753623,0.8260869565217391,0.7941176470588235,0.7536231884057971,0.7681159420289855,0.8115942028985508,0.8695652173913043,0.7352941176470589,0.7971014492753623,0.782608695652174,0.7681159420289855,0.8260869565217391,0.8235294117647058,0.7681159420289855,0.7681159420289855,0.8260869565217391,0.8115942028985508,0.8529411764705882,0.8695652173913043,0.782608695652174,0.782608695652174,0.7971014492753623,0.8088235294117647,0.8115942028985508,0.7536231884057971,0.8115942028985508,0.7971014492753623,0.8382352941176471,0.7681159420289855,0.7246376811594203,0.8260869565217391,0.782608695652174,0.8235294117647058,0.7681159420289855,0.8260869565217391,0.782608695652174,0.855072463768116,0.7794117647058824
acp_mlacp,0.8034188034188035,0.7606837606837606,0.7521367521367521,0.7948717948717948,0.7606837606837606,0.7863247863247863,0.7606837606837606,0.7863247863247863,0.7435897435897436,0.7863247863247863,0.7777777777777778,0.7435897435897436,0.811965811965812,0.7521367521367521,0.8034188034188035,0.7435897435897436,0.7606837606837606,0.7777777777777778,0.7777777777777778,0.7435897435897436,0.7350427350427351,0.7863247863247863,0.7948717948717948,0.7606837606837606,0.7777777777777778,0.8376068376068376,0.7606837606837606,0.7777777777777778,0.7777777777777778,0.7350427350427351,0.8205128205128205,0.7692307692307693,0.7435897435897436,0.7777777777777778,0.7521367521367521,0.7264957264957265,0.7777777777777778,0.7264957264957265,0.7863247863247863,0.811965811965812,0.7863247863247863,0.717948717948718,0.7692307692307693,0.7777777777777778,0.7692307692307693,0.7521367521367521,0.7863247863247863,0.7948717948717948,0.7264957264957265,0.7777777777777778
afp_amppred,0.7671480144404332,0.7851985559566786,0.7743682310469314,0.810126582278481,0.7757685352622061,0.776173285198556,0.8032490974729242,0.7888086642599278,0.7414104882459313,0.7902350813743219,0.7851985559566786,0.7996389891696751,0.7779783393501805,0.7703435804701627,0.7811934900542495,0.7888086642599278,0.7851985559566786,0.7978339350180506,0.7775768535262206,0.7468354430379747,0.7888086642599278,0.7833935018050542,0.7725631768953068,0.7576853526220615,0.7613019891500904,0.7653429602888087,0.7581227436823105,0.7671480144404332,0.7739602169981917,0.7956600361663653,0.776173285198556,0.7870036101083032,0.7851985559566786,0.7938517179023508,0.783001808318264,0.7779783393501805,0.7725631768953068,0.7870036101083032,0.786618444846293,0.7902350813743219,0.7671480144404332,0.796028880866426,0.7617328519855595,0.783001808318264,0.7721518987341772,0.7779783393501805,0.7888086642599278,0.759927797833935,0.779385171790235,0.779385171790235
afp_antifp,0.7534246575342466,0.7495711835334476,0.7307032590051458,0.7547169811320755,0.7650085763293311,0.7517123287671232,0.7547169811320755,0.7238421955403087,0.7015437392795884,0.7667238421955404,0.7534246575342466,0.7478559176672385,0.7152658662092625,0.7512864493996569,0.758147512864494,0.7465753424657534,0.7804459691252144,0.7289879931389366,0.7341337907375644,0.7512864493996569,0.7773972602739726,0.7495711835334476,0.7598627787307033,0.7375643224699828,0.7667238421955404,0.791095890410959,0.7478559176672385,0.7530017152658662,0.7547169811320755,0.7512864493996569,0.761986301369863,0.7341337907375644,0.7495711835334476,0.7632933104631218,0.7289879931389366,0.7517123287671232,0.7478559176672385,0.7530017152658662,0.7667238421955404,0.7530017152658662,0.7705479452054794,0.7238421955403087,0.7615780445969125,0.7615780445969125,0.7204116638078902,0.7602739726027398,0.7512864493996569,0.7444253859348199,0.7650085763293311,0.758147512864494
ai4avp,0.9078411405295316,0.904507257448434,0.9047619047619048,0.9067990832696715,0.9065444359562007,0.9080957230142567,0.9029793735676088,0.9080723198370257,0.9078176725235548,0.9055258467023173,0.9063136456211812,0.9029793735676088,0.907563025210084,0.9019607843137255,0.9034886681945505,0.9030040733197556,0.9052711993888465,0.9032340208810797,0.9080723198370257,0.9047619047619048,0.905040733197556,0.904507257448434,0.90934555640438,0.9050165520753756,0.904252610134963,0.9024949083503055,0.9062897886427298,0.9037433155080213,0.90934555640438,0.9050165520753756,0.9070773930753564,0.9014514896867838,0.9083269671504965,0.9065444359562007,0.904507257448434,0.9058044806517311,0.904507257448434,0.906035141329259,0.9062897886427298,0.9052711993888465,0.9073319755600815,0.9088362617774383,0.899668958492488,0.902724726254138,0.9090909090909091,0.9073319755600815,0.9098548510313216,0.9067990832696715,0.9067990832696715,0.8991596638655462
ai4avp_2,0.6610169491525424,0.6495726495726496,0.7350427350427351,0.6324786324786325,0.6410256410256411,0.6271186440677966,0.6581196581196581,0.6923076923076923,0.7094017094017094,0.6837606837606838,0.5932203389830508,0.7264957264957265,0.6410256410256411,0.6324786324786325,0.7008547008547008,0.7033898305084746,0.5811965811965812,0.6068376068376068,0.6410256410256411,0.7606837606837606,0.6779661016949152,0.6239316239316239,0.6324786324786325,0.7350427350427351,0.6666666666666666,0.711864406779661,0.6666666666666666,0.6837606837606838,0.6837606837606838,0.6324786324786325,0.6864406779661016,0.5726495726495726,0.7435897435897436,0.6495726495726496,0.6923076923076923,0.6864406779661016,0.6153846153846154,0.7350427350427351,0.6752136752136753,0.717948717948718,0.6779661016949152,0.6666666666666666,0.6324786324786325,0.6068376068376068,0.6837606837606838,0.6610169491525424,0.6666666666666666,0.6666666666666666,0.6324786324786325,0.6495726495726496
aip_aippred,0.638095238095238,0.6333333333333333,0.6428571428571429,0.6285714285714286,0.6746411483253588,0.5952380952380952,0.6952380952380952,0.638095238095238,0.638095238095238,0.6507177033492823,0.6285714285714286,0.6714285714285714,0.638095238095238,0.5904761904761905,0.6650717703349283,0.6285714285714286,0.6523809523809524,0.6619047619047619,0.6142857142857143,0.6267942583732058,0.6238095238095238,0.6523809523809524,0.680952380952381,0.6142857142857143,0.69377990430622,0.6476190476190476,0.7,0.6666666666666666,0.6047619047619047,0.6555023923444976,0.638095238095238,0.6952380952380952,0.6523809523809524,0.6571428571428571,0.6220095693779905,0.6333333333333333,0.6523809523809524,0.680952380952381,0.6333333333333333,0.6698564593301436,0.6666666666666666,0.6619047619047619,0.6333333333333333,0.6190476190476191,0.6507177033492823,0.6523809523809524,0.6190476190476191,0.6571428571428571,0.6285714285714286,0.6507177033492823
aip_antiinflam,0.6376470588235295,0.6470588235294118,0.6211764705882353,0.6258823529411764,0.6438679245283019,0.6588235294117647,0.64,0.6282352941176471,0.6352941176470588,0.6367924528301887,0.6,0.6070588235294118,0.6470588235294118,0.6211764705882353,0.6297169811320755,0.6494117647058824,0.6376470588235295,0.6211764705882353,0.6211764705882353,0.660377358490566,0.6305882352941177,0.6305882352941177,0.6470588235294118,0.6352941176470588,0.6462264150943396,0.6282352941176471,0.6423529411764706,0.6094117647058823,0.6635294117647059,0.6273584905660378,0.6494117647058824,0.6211764705882353,0.6235294117647059,0.6423529411764706,0.625,0.6282352941176471,0.6447058823529411,0.6,0.6211764705882353,0.6556603773584906,0.6494117647058824,0.6658823529411765,0.6376470588235295,0.6070588235294118,0.6485849056603774,0.5976470588235294,0.6517647058823529,0.6470588235294118,0.6047058823529412,0.6202830188679245
