,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.855072463768116,0.7971014492753623,0.8695652173913043,0.8248175182481752,0.8029197080291971,0.8260869565217391,0.8695652173913043,0.7898550724637681,0.8905109489051095,0.8905109489051095,0.8840579710144928,0.8188405797101449,0.7898550724637681,0.8394160583941606,0.8686131386861314,0.8405797101449275,0.7971014492753623,0.8695652173913043,0.8467153284671532,0.8759124087591241,0.7898550724637681,0.8188405797101449,0.8405797101449275,0.8978102189781022,0.8759124087591241,0.8405797101449275,0.855072463768116,0.8260869565217391,0.8394160583941606,0.8029197080291971,0.8623188405797102,0.8188405797101449,0.8260869565217391,0.8540145985401459,0.7956204379562044,0.8333333333333334,0.7971014492753623,0.8260869565217391,0.8394160583941606,0.8686131386861314,0.7898550724637681,0.8623188405797102,0.8768115942028986,0.8394160583941606,0.8467153284671532,0.8405797101449275,0.8695652173913043,0.8405797101449275,0.8102189781021898,0.8102189781021898
acp_anticp,0.8444444444444444,0.7333333333333333,0.7444444444444445,0.7555555555555555,0.7666666666666667,0.7888888888888889,0.8222222222222222,0.6555555555555556,0.7333333333333333,0.8,0.8666666666666667,0.7333333333333333,0.7222222222222222,0.7666666666666667,0.8,0.7666666666666667,0.8111111111111111,0.7666666666666667,0.7666666666666667,0.7777777777777778,0.8222222222222222,0.7111111111111111,0.7888888888888889,0.7777777777777778,0.7666666666666667,0.7222222222222222,0.7888888888888889,0.8555555555555555,0.7333333333333333,0.7333333333333333,0.7555555555555555,0.7444444444444445,0.8,0.7222222222222222,0.7666666666666667,0.7,0.7666666666666667,0.8,0.7111111111111111,0.7111111111111111,0.7,0.8111111111111111,0.8111111111111111,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7777777777777778,0.7777777777777778,0.8222222222222222,0.7222222222222222
acp_iacp,0.7536231884057971,0.8405797101449275,0.855072463768116,0.8260869565217391,0.7941176470588235,0.7681159420289855,0.8405797101449275,0.7536231884057971,0.782608695652174,0.8676470588235294,0.6956521739130435,0.8260869565217391,0.782608695652174,0.855072463768116,0.7647058823529411,0.8260869565217391,0.7681159420289855,0.782608695652174,0.8405797101449275,0.7205882352941176,0.7971014492753623,0.8115942028985508,0.8115942028985508,0.8260869565217391,0.8088235294117647,0.8115942028985508,0.782608695652174,0.855072463768116,0.8115942028985508,0.8382352941176471,0.8695652173913043,0.782608695652174,0.782608695652174,0.7681159420289855,0.8088235294117647,0.782608695652174,0.782608695652174,0.8260869565217391,0.7971014492753623,0.8088235294117647,0.7391304347826086,0.7681159420289855,0.855072463768116,0.7681159420289855,0.8088235294117647,0.7681159420289855,0.782608695652174,0.7971014492753623,0.8260869565217391,0.8382352941176471
acp_mlacp,0.7948717948717948,0.7521367521367521,0.7692307692307693,0.7948717948717948,0.7692307692307693,0.7863247863247863,0.7777777777777778,0.8034188034188035,0.7606837606837606,0.7435897435897436,0.7435897435897436,0.7692307692307693,0.8034188034188035,0.7606837606837606,0.7777777777777778,0.7094017094017094,0.7863247863247863,0.7863247863247863,0.7863247863247863,0.7435897435897436,0.7350427350427351,0.7606837606837606,0.7863247863247863,0.7948717948717948,0.7863247863247863,0.7863247863247863,0.7948717948717948,0.7521367521367521,0.811965811965812,0.7435897435897436,0.811965811965812,0.7350427350427351,0.7948717948717948,0.7863247863247863,0.7692307692307693,0.7606837606837606,0.7521367521367521,0.7350427350427351,0.8034188034188035,0.8034188034188035,0.7692307692307693,0.7264957264957265,0.7863247863247863,0.7777777777777778,0.7692307692307693,0.7521367521367521,0.7692307692307693,0.7863247863247863,0.7350427350427351,0.7692307692307693
afp_amppred,0.7725631768953068,0.7725631768953068,0.7617328519855595,0.8083182640144665,0.7703435804701627,0.7671480144404332,0.8032490974729242,0.7833935018050542,0.7323688969258589,0.783001808318264,0.7635379061371841,0.7888086642599278,0.7635379061371841,0.7667269439421338,0.7667269439421338,0.7851985559566786,0.7725631768953068,0.7888086642599278,0.7902350813743219,0.7396021699819169,0.776173285198556,0.7815884476534296,0.8014440433212996,0.7504520795660036,0.7739602169981917,0.7617328519855595,0.7707581227436823,0.7779783393501805,0.783001808318264,0.7956600361663653,0.7545126353790613,0.7815884476534296,0.7888086642599278,0.8028933092224232,0.7938517179023508,0.759927797833935,0.7707581227436823,0.7743682310469314,0.8047016274864376,0.7631103074141049,0.7617328519855595,0.8032490974729242,0.776173285198556,0.786618444846293,0.7685352622061483,0.779783393501805,0.7996389891696751,0.7635379061371841,0.7920433996383364,0.7938517179023508
afp_antifp,0.7328767123287672,0.7478559176672385,0.7461406518010292,0.7564322469982847,0.7495711835334476,0.726027397260274,0.758147512864494,0.725557461406518,0.7238421955403087,0.7375643224699828,0.7397260273972602,0.7530017152658662,0.7221269296740995,0.7615780445969125,0.7272727272727273,0.7568493150684932,0.7564322469982847,0.758147512864494,0.7650085763293311,0.7375643224699828,0.7654109589041096,0.7512864493996569,0.7392795883361921,0.6946826758147513,0.7478559176672385,0.7585616438356164,0.7444253859348199,0.7392795883361921,0.7221269296740995,0.7547169811320755,0.7602739726027398,0.7169811320754716,0.7358490566037735,0.758147512864494,0.7341337907375644,0.7448630136986302,0.7392795883361921,0.7238421955403087,0.7409948542024014,0.7530017152658662,0.7414383561643836,0.7289879931389366,0.7598627787307033,0.7512864493996569,0.7495711835334476,0.7243150684931506,0.7495711835334476,0.7221269296740995,0.7409948542024014,0.758147512864494
ai4avp,0.9091140529531568,0.9055258467023173,0.9055258467023173,0.9062897886427298,0.9055258467023173,0.9060590631364562,0.9039979628214923,0.9085816144639675,0.904507257448434,0.904252610134963,0.9093686354378818,0.9052711993888465,0.9067990832696715,0.902724726254138,0.9062897886427298,0.9027494908350305,0.9062897886427298,0.9032340208810797,0.90934555640438,0.9032340208810797,0.9042769857433809,0.9006875477463713,0.9101094983447925,0.9065444359562007,0.9029793735676088,0.9024949083503055,0.9050165520753756,0.9065444359562007,0.907563025210084,0.9032340208810797,0.9060590631364562,0.9004329004329005,0.9106187929717342,0.9050165520753756,0.9052711993888465,0.9037678207739308,0.904507257448434,0.9083269671504965,0.9065444359562007,0.9062897886427298,0.9075865580448065,0.9047619047619048,0.8991596638655462,0.9037433155080213,0.9116373822256175,0.9068228105906314,0.9103641456582633,0.9037433155080213,0.9067990832696715,0.9006875477463713
ai4avp_2,0.6949152542372882,0.6752136752136753,0.6666666666666666,0.6153846153846154,0.6495726495726496,0.6186440677966102,0.6666666666666666,0.7264957264957265,0.6666666666666666,0.6495726495726496,0.6271186440677966,0.7094017094017094,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.6779661016949152,0.6153846153846154,0.6752136752136753,0.6324786324786325,0.7606837606837606,0.7033898305084746,0.6581196581196581,0.6324786324786325,0.6837606837606838,0.6666666666666666,0.6440677966101694,0.6239316239316239,0.6581196581196581,0.6752136752136753,0.6153846153846154,0.652542372881356,0.5811965811965812,0.7350427350427351,0.6666666666666666,0.6752136752136753,0.6694915254237288,0.6410256410256411,0.6752136752136753,0.6752136752136753,0.7264957264957265,0.6694915254237288,0.6837606837606838,0.6495726495726496,0.6410256410256411,0.7008547008547008,0.6186440677966102,0.6410256410256411,0.6495726495726496,0.6324786324786325,0.6581196581196581
aip_aippred,0.6476190476190476,0.6,0.6285714285714286,0.6142857142857143,0.6746411483253588,0.6285714285714286,0.6714285714285714,0.6285714285714286,0.6714285714285714,0.6698564593301436,0.6190476190476191,0.6476190476190476,0.6523809523809524,0.6047619047619047,0.6746411483253588,0.6476190476190476,0.6523809523809524,0.6619047619047619,0.5904761904761905,0.6220095693779905,0.6238095238095238,0.6238095238095238,0.6666666666666666,0.6190476190476191,0.6602870813397129,0.6714285714285714,0.6523809523809524,0.6476190476190476,0.6,0.6507177033492823,0.6666666666666666,0.6761904761904762,0.6714285714285714,0.6523809523809524,0.6363636363636364,0.6428571428571429,0.6285714285714286,0.6619047619047619,0.638095238095238,0.6842105263157895,0.6285714285714286,0.6523809523809524,0.6428571428571429,0.6190476190476191,0.6555023923444976,0.6857142857142857,0.5952380952380952,0.6571428571428571,0.6428571428571429,0.6555023923444976
aip_antiinflam,0.6494117647058824,0.6541176470588236,0.6305882352941177,0.6423529411764706,0.6462264150943396,0.6635294117647059,0.6517647058823529,0.6164705882352941,0.6376470588235295,0.6344339622641509,0.64,0.611764705882353,0.6588235294117647,0.6376470588235295,0.6367924528301887,0.6564705882352941,0.6188235294117647,0.6376470588235295,0.6164705882352941,0.6627358490566038,0.6352941176470588,0.6470588235294118,0.6470588235294118,0.6282352941176471,0.6108490566037735,0.6258823529411764,0.6352941176470588,0.6070588235294118,0.6541176470588236,0.6108490566037735,0.6729411764705883,0.6094117647058823,0.6329411764705882,0.6376470588235295,0.6061320754716981,0.6329411764705882,0.6541176470588236,0.6188235294117647,0.611764705882353,0.6580188679245284,0.6470588235294118,0.6282352941176471,0.6658823529411765,0.6305882352941177,0.6344339622641509,0.6211764705882353,0.6729411764705883,0.6376470588235295,0.6470588235294118,0.6320754716981132
