,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ace_vaxinpad,0.7884615384615385,0.7766990291262136,0.8688524590163934,0.7818181818181817,0.8592592592592593,0.8640000000000001,0.7358490566037735,0.7920792079207922,0.8360655737704917,0.8076923076923076,0.8503937007874016,0.8108108108108109,0.8461538461538461,0.8095238095238095,0.7519999999999999,0.7999999999999999,0.7474747474747474,0.8474576271186439,0.7906976744186047,0.7818181818181817,0.7722772277227723,0.8376068376068375,0.8376068376068375,0.8064516129032259,0.859504132231405,0.8245614035087718,0.7868852459016394,0.883720930232558,0.8760330578512396,0.8440366972477065,0.7962962962962962,0.7894736842105263,0.8429752066115703,0.7787610619469025,0.7238095238095237,0.8440366972477065,0.8275862068965516,0.8067226890756304,0.8376068376068375,0.8070175438596491,0.8495575221238938,0.7422680412371134,0.8437500000000001,0.7142857142857142,0.7933884297520662,0.8620689655172413,0.7931034482758621,0.7966101694915254,0.817391304347826,0.780952380952381,0.8148148148148149,0.8455284552845528,0.8598130841121496,0.8351648351648352,0.8103448275862069,0.7457627118644068,0.8235294117647058,0.8225806451612904,0.793103448275862,0.8141592920353983,0.7924528301886793,0.8141592920353982,0.7962962962962963,0.7758620689655172,0.8617886178861789,0.7999999999999999,0.7433628318584072,0.8256880733944955,0.782608695652174,0.8070175438596492,0.8867924528301887,0.8076923076923076,0.845360824742268,0.7758620689655172,0.8031496062992126,0.84375,0.8,0.7804878048780488,0.7927927927927928,0.8780487804878049,0.8282828282828282,0.7350427350427349,0.8244274809160305,0.831858407079646,0.7628865979381444,0.8455284552845528,0.8571428571428571,0.8034188034188033,0.7927927927927928,0.8034188034188033,0.8623853211009175,0.7678571428571429,0.8376068376068375,0.8305084745762712,0.8037383177570093,0.819047619047619,0.8070175438596492,0.7610619469026548,0.7522935779816514,0.8440366972477066
acp_anticp,0.8131868131868132,0.691358024691358,0.776470588235294,0.8653846153846154,0.7252747252747254,0.7727272727272727,0.7555555555555555,0.75,0.7912087912087912,0.7526881720430109,0.7526881720430109,0.691358024691358,0.746987951807229,0.8867924528301887,0.8539325842696629,0.8311688311688312,0.717391304347826,0.7906976744186046,0.7234042553191491,0.8163265306122448,0.7741935483870968,0.7111111111111111,0.7157894736842104,0.7191011235955055,0.7789473684210526,0.7272727272727273,0.8314606741573034,0.6582278481012659,0.8080808080808081,0.7272727272727273,0.7954545454545455,0.7961165048543688,0.7441860465116279,0.7777777777777778,0.7710843373493976,0.8235294117647058,0.7524752475247524,0.735632183908046,0.7659574468085105,0.7294117647058824,0.7865168539325844,0.7294117647058824,0.7959183673469387,0.7816091954022988,0.8048780487804876,0.7826086956521738,0.7912087912087912,0.8108108108108109,0.8333333333333333,0.7380952380952381,0.8172043010752689,0.8048780487804879,0.776470588235294,0.7555555555555555,0.7441860465116279,0.8602150537634408,0.84,0.7865168539325843,0.7755102040816326,0.711111111111111,0.6896551724137931,0.8,0.8235294117647058,0.7777777777777778,0.6823529411764706,0.8048780487804877,0.8409090909090908,0.75,0.7,0.7272727272727274,0.7555555555555555,0.7848101265822784,0.8817204301075269,0.7640449438202246,0.8,0.8043478260869564,0.8260869565217391,0.7500000000000001,0.7954545454545455,0.7333333333333333,0.8125,0.7311827956989247,0.8095238095238095,0.795698924731183,0.8041237113402062,0.7659574468085107,0.8048780487804879,0.7659574468085107,0.7659574468085106,0.7878787878787878,0.7096774193548386,0.7272727272727272,0.8387096774193549,0.8089887640449439,0.7708333333333333,0.8695652173913044,0.7578947368421053,0.7692307692307692,0.8043478260869564,0.7708333333333333
acp_iacp,0.8301886792452831,0.72,0.5833333333333334,0.7272727272727274,0.819672131147541,0.7272727272727272,0.6521739130434783,0.7755102040816326,0.711111111111111,0.6923076923076923,0.875,0.6976744186046512,0.7111111111111111,0.7547169811320754,0.711111111111111,0.608695652173913,0.7777777777777778,0.6451612903225806,0.5853658536585366,0.6666666666666666,0.6829268292682926,0.7346938775510204,0.6521739130434783,0.5789473684210525,0.7407407407407407,0.6818181818181819,0.6511627906976744,0.6666666666666666,0.5499999999999999,0.6923076923076923,0.7450980392156863,0.721311475409836,0.6521739130434783,0.7317073170731706,0.6808510638297872,0.6274509803921569,0.6037735849056604,0.6976744186046512,0.6666666666666667,0.8524590163934426,0.6222222222222223,0.6666666666666667,0.7307692307692307,0.7659574468085106,0.7083333333333333,0.7906976744186046,0.7169811320754716,0.76,0.65,0.6666666666666667,0.7200000000000001,0.717948717948718,0.7307692307692307,0.8205128205128205,0.7000000000000001,0.8484848484848485,0.6538461538461539,0.6938775510204082,0.6666666666666667,0.7169811320754716,0.6530612244897959,0.6382978723404255,0.8372093023255814,0.7142857142857143,0.7179487179487181,0.6666666666666665,0.7755102040816326,0.5789473684210527,0.717948717948718,0.7333333333333334,0.6829268292682927,0.6363636363636364,0.7200000000000001,0.6808510638297872,0.7555555555555555,0.7555555555555555,0.7999999999999999,0.6296296296296297,0.6382978723404255,0.5531914893617021,0.6666666666666666,0.7755102040816326,0.6666666666666667,0.7200000000000001,0.744186046511628,0.7916666666666667,0.7368421052631579,0.7457627118644068,0.6799999999999999,0.7368421052631579,0.742857142857143,0.7037037037037037,0.6666666666666666,0.6666666666666665,0.7999999999999999,0.7346938775510204,0.6808510638297872,0.7407407407407408,0.75,0.7169811320754716
acp_mlacp,0.4705882352941177,0.6181818181818183,0.5757575757575758,0.4761904761904763,0.68,0.5098039215686275,0.34615384615384615,0.6122448979591837,0.6229508196721312,0.4333333333333334,0.5714285714285714,0.48780487804878053,0.41666666666666663,0.6229508196721312,0.5901639344262295,0.5217391304347827,0.5416666666666666,0.5833333333333334,0.37037037037037035,0.5806451612903226,0.38095238095238093,0.37931034482758624,0.47058823529411764,0.5,0.5901639344262295,0.6440677966101696,0.6969696969696971,0.5517241379310345,0.5172413793103449,0.631578947368421,0.5901639344262294,0.36666666666666675,0.4705882352941177,0.46153846153846156,0.6129032258064516,0.6153846153846154,0.5769230769230769,0.5245901639344261,0.5660377358490566,0.47058823529411764,0.42622950819672134,0.6181818181818182,0.5757575757575758,0.41509433962264153,0.5454545454545454,0.6333333333333333,0.5098039215686274,0.5161290322580646,0.44827586206896547,0.6666666666666666,0.42553191489361697,0.5483870967741935,0.4651162790697674,0.47826086956521735,0.45283018867924535,0.5263157894736843,0.4878048780487805,0.5151515151515151,0.456140350877193,0.44,0.5,0.5185185185185185,0.5846153846153846,0.5396825396825397,0.5490196078431373,0.44827586206896547,0.409090909090909,0.6268656716417911,0.4642857142857143,0.5454545454545455,0.6206896551724137,0.4727272727272727,0.43636363636363634,0.4918032786885246,0.44444444444444453,0.42553191489361697,0.5263157894736842,0.42105263157894735,0.5714285714285715,0.5263157894736842,0.36065573770491804,0.59375,0.5217391304347827,0.4583333333333333,0.5357142857142857,0.5000000000000001,0.5806451612903226,0.5925925925925926,0.5283018867924527,0.6206896551724138,0.5454545454545454,0.45161290322580644,0.537313432835821,0.47058823529411764,0.391304347826087,0.3,0.6,0.5,0.5454545454545454,0.5714285714285715
afp_amppred,0.7529880478087649,0.7893738140417458,0.7670682730923694,0.739884393063584,0.7842401500938087,0.7648183556405354,0.7788649706457926,0.7620889748549323,0.7519685039370079,0.7865168539325842,0.7659574468085106,0.7594433399602386,0.782608695652174,0.7842401500938085,0.7654784240150094,0.7609561752988047,0.7882136279926334,0.7485380116959064,0.7647058823529412,0.7721280602636534,0.752808988764045,0.7427466150870407,0.7533460803059273,0.7423076923076922,0.78019801980198,0.7970749542961609,0.7984790874524716,0.7619047619047619,0.733705772811918,0.7401869158878505,0.7765151515151516,0.7818181818181819,0.8022598870056497,0.7657992565055762,0.7620889748549323,0.7550200803212852,0.7387033398821219,0.7846153846153846,0.776470588235294,0.793233082706767,0.7338403041825093,0.7470817120622567,0.7790262172284644,0.7435387673956263,0.7718631178707224,0.7418032786885246,0.731006160164271,0.7622789783889982,0.7428571428571429,0.75049115913556,0.7745664739884395,0.7433962264150943,0.7837338262476895,0.7926605504587156,0.7803030303030303,0.7590132827324478,0.7848605577689243,0.7550644567219152,0.7945205479452054,0.7574626865671643,0.77734375,0.77431906614786,0.7547169811320755,0.770949720670391,0.7662082514734775,0.7809523809523811,0.7639155470249519,0.7819548872180451,0.7657142857142857,0.7716535433070867,0.7276264591439688,0.7338403041825095,0.7841726618705036,0.7524366471734892,0.7569721115537847,0.768,0.7587628865979381,0.7935368043087971,0.7855787476280836,0.7707509881422925,0.7564356435643566,0.7850098619329389,0.7749510763209393,0.7728155339805826,0.7553816046966733,0.7593984962406015,0.7658802177858439,0.7611336032388665,0.7605118829981719,0.7258687258687259,0.7771428571428572,0.7569573283858998,0.7773584905660378,0.7680311890838206,0.7456310679611651,0.7626774847870182,0.7706766917293234,0.7821011673151751,0.7999999999999999,0.7861271676300579
afp_antifp,0.7700729927007299,0.7352941176470588,0.724202626641651,0.7610294117647058,0.7454545454545455,0.7242647058823528,0.7222222222222222,0.7065217391304348,0.7419962335216572,0.7289719626168224,0.7265917602996255,0.7523629489603025,0.7669724770642202,0.7486238532110092,0.7018867924528301,0.7319778188539742,0.7208872458410351,0.7319778188539742,0.7376146788990826,0.6929133858267718,0.740608228980322,0.7202925045703839,0.7299813780260708,0.7292418772563175,0.7269303201506592,0.7466666666666667,0.7112810707456979,0.7504553734061931,0.7787610619469028,0.7150837988826815,0.74609375,0.7355072463768115,0.7504835589941973,0.7346938775510203,0.7310606060606062,0.7456978967495219,0.7016885553470918,0.7548500881834216,0.765151515151515,0.7145631067961166,0.7159090909090909,0.7582608695652175,0.7800369685767098,0.7356746765249538,0.7265917602996255,0.7320754716981132,0.7218045112781956,0.7233273056057866,0.7808471454880294,0.7230769230769232,0.7245841035120147,0.690566037735849,0.7340823970037453,0.7330827067669173,0.7545787545787546,0.7245841035120149,0.7322834645669292,0.723021582733813,0.6966292134831462,0.7259786476868327,0.7243460764587526,0.766355140186916,0.7424242424242425,0.7102803738317758,0.724202626641651,0.74487895716946,0.7362428842504743,0.7557251908396947,0.7398843930635838,0.7695099818511797,0.7599243856332702,0.7344632768361581,0.7269439421338155,0.7642857142857142,0.7232472324723247,0.7470355731225296,0.7169117647058824,0.724381625441696,0.7252747252747254,0.7721739130434782,0.7175572519083969,0.7335766423357665,0.7567567567567567,0.739622641509434,0.7390476190476191,0.7602996254681649,0.7536231884057971,0.7572463768115941,0.7775700934579438,0.7153558052434458,0.7134935304990758,0.7350746268656717,0.726605504587156,0.7349177330895795,0.7034220532319392,0.7065420560747664,0.7292817679558011,0.7076923076923076,0.7549909255898366,0.7597765363128492
ai4avp,0.509915014164306,0.48827586206896545,0.45915492957746473,0.4463040446304045,0.48945147679324885,0.4724637681159421,0.45803698435277385,0.4798807749627422,0.44973544973544977,0.48456790123456794,0.4730538922155689,0.4923076923076923,0.5093333333333333,0.47632711621233853,0.5166666666666667,0.4511278195488722,0.44978783592644983,0.46109510086455324,0.49447513812154703,0.476319350473613,0.41543026706231456,0.483695652173913,0.4883040935672514,0.4516129032258064,0.48,0.5,0.4434782608695652,0.5068870523415978,0.4785819793205318,0.4289617486338797,0.45,0.49122807017543857,0.46629213483146065,0.44382022471910115,0.4469589816124469,0.4920863309352518,0.440828402366864,0.5054347826086957,0.4424083769633507,0.48773448773448774,0.4581005586592179,0.48543689320388345,0.4738372093023256,0.4649122807017544,0.4752475247524752,0.4573002754820937,0.47578347578347574,0.46753246753246747,0.5033288948069241,0.4880785413744741,0.4330827067669173,0.42565597667638483,0.4815321477428181,0.4763271162123386,0.5291723202170963,0.508843537414966,0.46132971506105835,0.502092050209205,0.49929478138222844,0.4694444444444445,0.45241379310344826,0.4546762589928058,0.4477172312223859,0.47058823529411764,0.44044321329639885,0.46264367816091945,0.4444444444444444,0.4704264099037139,0.48693259972489683,0.46610169491525427,0.4628099173553719,0.492063492063492,0.45552560646900264,0.4949640287769784,0.4868603042876901,0.46614173228346456,0.4553072625698324,0.5073746312684366,0.47977684797768483,0.4791965566714491,0.46556473829201095,0.44096728307254623,0.4471879286694101,0.4597093791281374,0.484593837535014,0.47500000000000003,0.4579710144927536,0.4901960784313726,0.5057803468208092,0.5065963060686015,0.4485714285714285,0.4556962025316456,0.4458204334365326,0.4657534246575342,0.4350205198358414,0.4993141289437586,0.4807692307692308,0.46222222222222226,0.4716157205240174,0.47978436657681944
ai4avp_2,0.6722689075630252,0.7050359712230216,0.6880000000000001,0.6976744186046512,0.65,0.6608695652173914,0.6764705882352942,0.5765765765765767,0.6923076923076923,0.6716417910447762,0.6612903225806452,0.6969696969696969,0.5585585585585586,0.6618705035971222,0.7083333333333333,0.7000000000000001,0.6771653543307087,0.6218487394957982,0.7194244604316546,0.7536231884057972,0.6666666666666666,0.7049180327868853,0.7596899224806203,0.6771653543307087,0.6956521739130435,0.6870229007633589,0.7040000000000001,0.75177304964539,0.7050359712230216,0.6666666666666666,0.6935483870967741,0.7218045112781954,0.592,0.603448275862069,0.6950354609929078,0.7313432835820896,0.65,0.6870229007633587,0.6716417910447762,0.6250000000000001,0.6825396825396826,0.6486486486486486,0.6515151515151515,0.7230769230769231,0.7022900763358779,0.6440677966101696,0.7328244274809159,0.7333333333333333,0.711111111111111,0.6906474820143884,0.6290322580645161,0.7153284671532848,0.6833333333333332,0.6771653543307087,0.7205882352941178,0.6666666666666666,0.6178861788617885,0.7218045112781956,0.6333333333333334,0.6466165413533835,0.7187500000000001,0.7272727272727273,0.7591240875912408,0.6825396825396826,0.7619047619047619,0.7499999999999999,0.7058823529411764,0.6962962962962963,0.6984126984126985,0.7101449275362318,0.6557377049180327,0.7317073170731707,0.6969696969696969,0.6716417910447762,0.6515151515151515,0.6557377049180328,0.7022900763358778,0.6341463414634146,0.6515151515151515,0.6406250000000001,0.7464788732394366,0.6814814814814815,0.6962962962962964,0.6446280991735537,0.6875,0.65625,0.7286821705426356,0.7096774193548386,0.6717557251908396,0.7101449275362318,0.6379310344827587,0.7058823529411764,0.7272727272727272,0.6504065040650407,0.717557251908397,0.7205882352941176,0.7205882352941178,0.7230769230769231,0.7164179104477612,0.7500000000000001
aip_aippred,0.37383177570093457,0.43283582089552236,0.36974789915966383,0.44776119402985076,0.4427480916030534,0.3875968992248062,0.406015037593985,0.43795620437956206,0.36641221374045796,0.42105263157894735,0.5255474452554745,0.2741935483870968,0.41269841269841273,0.4084507042253522,0.4360902255639098,0.4444444444444444,0.42735042735042733,0.44800000000000006,0.5106382978723405,0.45,0.453781512605042,0.3577235772357724,0.4444444444444444,0.4897959183673469,0.39370078740157477,0.4566929133858268,0.45390070921985815,0.4822695035460993,0.39999999999999997,0.510948905109489,0.4776119402985075,0.47552447552447547,0.42335766423357657,0.4852941176470588,0.39097744360902253,0.4316546762589928,0.47244094488188976,0.4545454545454545,0.43478260869565216,0.36521739130434777,0.3529411764705882,0.33628318584070793,0.535031847133758,0.4251968503937008,0.474820143884892,0.3809523809523809,0.5074626865671642,0.3716814159292035,0.37209302325581395,0.5072463768115941,0.38095238095238093,0.4628099173553719,0.4028776978417266,0.39316239316239315,0.4769230769230769,0.41891891891891897,0.3741007194244604,0.4,0.47328244274809156,0.3255813953488372,0.4225352112676056,0.4592592592592593,0.463768115942029,0.4,0.45762711864406774,0.43939393939393945,0.46511627906976744,0.38235294117647056,0.406015037593985,0.4122137404580153,0.40944881889763785,0.4444444444444444,0.5333333333333333,0.4920634920634921,0.43902439024390244,0.38805970149253727,0.448,0.38235294117647056,0.4822695035460993,0.42276422764227645,0.40625000000000006,0.3880597014925373,0.4117647058823529,0.4552845528455284,0.38461538461538464,0.45801526717557256,0.5,0.4,0.36065573770491804,0.3442622950819672,0.35593220338983056,0.3934426229508197,0.3464566929133858,0.40944881889763785,0.3969465648854961,0.42647058823529416,0.3582089552238805,0.45390070921985815,0.4360902255639098,0.5037037037037038
aip_antiinflam,0.4518518518518519,0.36501901140684406,0.4693140794223827,0.4027777777777778,0.4169611307420495,0.41860465116279066,0.46564885496183206,0.45,0.443609022556391,0.3834586466165413,0.4714285714285714,0.4829931972789116,0.446096654275093,0.4444444444444444,0.39145907473309605,0.5220588235294118,0.4191176470588235,0.4236111111111111,0.4395604395604396,0.45161290322580644,0.4444444444444445,0.49134948096885805,0.4316546762589928,0.3802281368821293,0.45117845117845123,0.471830985915493,0.46037735849056605,0.4967741935483871,0.4444444444444445,0.4529616724738676,0.38490566037735846,0.45833333333333337,0.40613026819923365,0.4350877192982456,0.4316546762589928,0.421455938697318,0.44,0.45161290322580644,0.46643109540636035,0.3863636363636364,0.4409448818897638,0.4014869888475837,0.42696629213483145,0.4444444444444444,0.46494464944649444,0.48965517241379314,0.48109965635738833,0.4413793103448276,0.42490842490842495,0.43445692883895126,0.4386617100371747,0.4000000000000001,0.437037037037037,0.4229390681003584,0.40449438202247195,0.4428044280442804,0.446096654275093,0.4366197183098592,0.4097222222222222,0.46258503401360546,0.4874551971326165,0.40689655172413797,0.4659498207885305,0.44366197183098594,0.4964028776978417,0.4411764705882353,0.3656716417910448,0.4929577464788732,0.43416370106761565,0.4647887323943662,0.47311827956989244,0.41025641025641024,0.4444444444444444,0.4092664092664093,0.39525691699604737,0.48251748251748255,0.4727272727272728,0.43749999999999994,0.3755102040816327,0.4738675958188153,0.4166666666666667,0.4791666666666667,0.4322344322344322,0.4835164835164836,0.4888888888888889,0.45454545454545453,0.4206896551724138,0.45161290322580644,0.44787644787644787,0.45070422535211263,0.44015444015444016,0.45977011494252873,0.44444444444444453,0.4583333333333333,0.4203389830508474,0.4744525547445256,0.4359861591695502,0.4072727272727273,0.43508771929824563,0.4794520547945205
