,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ace_vaxinpad,0.7238095238095237,0.7843137254901961,0.8245614035087719,0.7272727272727273,0.7878787878787878,0.7768595041322314,0.7663551401869159,0.7524752475247525,0.8225806451612904,0.7962962962962963,0.7563025210084034,0.742857142857143,0.819047619047619,0.7936507936507936,0.711864406779661,0.7647058823529411,0.702127659574468,0.7603305785123968,0.7559055118110235,0.7476635514018691,0.6915887850467289,0.8181818181818181,0.7931034482758621,0.8,0.8095238095238094,0.7610619469026548,0.7741935483870969,0.7967479674796747,0.7833333333333332,0.7826086956521741,0.7450980392156864,0.709090909090909,0.8264462809917356,0.8135593220338982,0.7169811320754716,0.7692307692307693,0.7586206896551724,0.7627118644067796,0.8035714285714285,0.7407407407407407,0.8318584070796461,0.6666666666666666,0.8125,0.7192982456140352,0.7377049180327869,0.8275862068965518,0.7894736842105263,0.8135593220338982,0.7627118644067796,0.7610619469026548,0.7547169811320754,0.8166666666666668,0.8148148148148148,0.723404255319149,0.7207207207207208,0.7166666666666666,0.7789473684210526,0.8095238095238095,0.8099173553719008,0.7826086956521738,0.7777777777777777,0.7747747747747746,0.7610619469026548,0.7368421052631579,0.7478260869565218,0.7619047619047619,0.7610619469026548,0.7238095238095238,0.7288135593220337,0.7586206896551724,0.823529411764706,0.6796116504854369,0.8118811881188118,0.7478260869565218,0.7846153846153846,0.7868852459016393,0.7500000000000001,0.7377049180327868,0.7407407407407407,0.8292682926829269,0.7692307692307692,0.7130434782608696,0.7692307692307692,0.7924528301886793,0.693877551020408,0.8135593220338984,0.7796610169491526,0.7610619469026549,0.7547169811320755,0.7966101694915254,0.8495575221238938,0.75,0.8360655737704918,0.8305084745762712,0.7735849056603775,0.7200000000000001,0.7857142857142856,0.6788990825688074,0.6666666666666666,0.7884615384615384
acp_anticp,0.8333333333333333,0.6987951807228915,0.7415730337078651,0.8514851485148514,0.7474747474747474,0.7640449438202247,0.7252747252747254,0.7228915662650603,0.8282828282828283,0.7872340425531915,0.795698924731183,0.7228915662650603,0.8222222222222222,0.8155339805825242,0.7954545454545454,0.8292682926829268,0.7191011235955055,0.7741935483870968,0.7291666666666666,0.8041237113402062,0.7500000000000001,0.7872340425531915,0.7628865979381443,0.7526881720430108,0.7708333333333333,0.7526881720430108,0.8235294117647058,0.6265060240963854,0.7676767676767676,0.7916666666666666,0.7608695652173915,0.7766990291262136,0.7777777777777778,0.75,0.75,0.8679245283018867,0.7766990291262137,0.6938775510204083,0.7916666666666665,0.6966292134831461,0.8181818181818183,0.735632183908046,0.78,0.782608695652174,0.7777777777777777,0.7608695652173912,0.7789473684210526,0.821917808219178,0.7555555555555555,0.7529411764705882,0.7999999999999999,0.7674418604651163,0.6818181818181818,0.7216494845360826,0.8,0.811881188118812,0.803921568627451,0.7865168539325843,0.7450980392156862,0.7142857142857143,0.7191011235955056,0.8395061728395062,0.8113207547169811,0.7415730337078652,0.6363636363636364,0.7560975609756099,0.851063829787234,0.7333333333333332,0.691358024691358,0.766355140186916,0.7659574468085106,0.7857142857142858,0.8172043010752689,0.7708333333333335,0.8235294117647058,0.8,0.8478260869565218,0.7157894736842105,0.7608695652173912,0.651685393258427,0.7835051546391754,0.7446808510638298,0.7954545454545455,0.7659574468085107,0.7916666666666667,0.7722772277227723,0.7999999999999999,0.8282828282828283,0.7391304347826088,0.7777777777777777,0.6292134831460674,0.7346938775510204,0.8089887640449439,0.7835051546391751,0.7415730337078651,0.8602150537634409,0.7422680412371134,0.7692307692307692,0.7526881720430109,0.7474747474747474
acp_iacp,0.8214285714285715,0.6938775510204082,0.6923076923076923,0.6976744186046512,0.7619047619047619,0.711111111111111,0.6808510638297872,0.7755102040816326,0.6818181818181819,0.7058823529411764,0.7906976744186047,0.6511627906976745,0.6666666666666667,0.7407407407407407,0.7272727272727272,0.5416666666666667,0.8070175438596493,0.7058823529411764,0.6363636363636364,0.7058823529411765,0.7999999999999999,0.7083333333333333,0.7924528301886793,0.7000000000000001,0.7169811320754716,0.6521739130434783,0.608695652173913,0.653061224489796,0.5263157894736842,0.6666666666666666,0.7636363636363636,0.7272727272727273,0.7111111111111111,0.6666666666666665,0.6956521739130435,0.6792452830188679,0.6181818181818183,0.6976744186046512,0.7,0.7368421052631579,0.6382978723404256,0.6666666666666667,0.72,0.7916666666666667,0.6511627906976745,0.8372093023255814,0.6399999999999999,0.6521739130434783,0.6486486486486486,0.5909090909090909,0.653061224489796,0.5641025641025642,0.6666666666666666,0.7317073170731707,0.7027027027027029,0.7540983606557377,0.5416666666666667,0.6666666666666666,0.6792452830188679,0.6274509803921569,0.7169811320754716,0.6666666666666666,0.7142857142857143,0.7317073170731707,0.7317073170731708,0.5925925925925926,0.7346938775510204,0.5777777777777778,0.7317073170731707,0.6896551724137931,0.631578947368421,0.5263157894736842,0.6938775510204083,0.7200000000000001,0.6976744186046512,0.6818181818181818,0.7999999999999999,0.7272727272727273,0.6521739130434783,0.6222222222222222,0.6792452830188679,0.7234042553191489,0.6363636363636364,0.7346938775510204,0.6666666666666667,0.7659574468085106,0.7317073170731707,0.6909090909090909,0.72,0.7857142857142856,0.6666666666666666,0.7450980392156864,0.7111111111111111,0.6666666666666667,0.7796610169491526,0.7200000000000001,0.6808510638297872,0.6923076923076923,0.6976744186046512,0.7169811320754716
acp_mlacp,0.509090909090909,0.6557377049180327,0.5538461538461539,0.5,0.6938775510204082,0.6037735849056604,0.3076923076923077,0.653061224489796,0.6885245901639344,0.37931034482758624,0.6451612903225806,0.45000000000000007,0.5283018867924528,0.625,0.6229508196721312,0.5199999999999999,0.5833333333333333,0.5882352941176471,0.4528301886792453,0.676923076923077,0.3548387096774194,0.3728813559322034,0.5,0.5818181818181818,0.5901639344262295,0.6333333333333333,0.6969696969696971,0.6885245901639344,0.5396825396825397,0.6779661016949153,0.6153846153846154,0.3934426229508196,0.5818181818181817,0.48000000000000004,0.5714285714285715,0.6031746031746031,0.6296296296296297,0.4642857142857143,0.41666666666666663,0.47058823529411764,0.4590163934426229,0.5818181818181818,0.6571428571428571,0.36,0.5777777777777777,0.6562500000000001,0.5098039215686274,0.5423728813559323,0.4137931034482758,0.6206896551724138,0.48000000000000004,0.6031746031746033,0.4897959183673469,0.4444444444444444,0.5714285714285713,0.4905660377358491,0.38095238095238093,0.5074626865671642,0.4444444444444444,0.44897959183673464,0.5666666666666667,0.6415094339622641,0.5625000000000001,0.5161290322580644,0.576923076923077,0.43333333333333335,0.553191489361702,0.6388888888888888,0.42307692307692313,0.5625,0.7000000000000001,0.48148148148148157,0.5,0.5245901639344263,0.459016393442623,0.42553191489361697,0.5822784810126582,0.4067796610169491,0.5714285714285715,0.49122807017543857,0.4375,0.5797101449275363,0.5384615384615385,0.5714285714285714,0.5357142857142857,0.4897959183673469,0.6129032258064516,0.631578947368421,0.5555555555555556,0.5454545454545454,0.4705882352941177,0.459016393442623,0.5454545454545455,0.4,0.36734693877551017,0.30769230769230765,0.6101694915254237,0.576271186440678,0.5098039215686275,0.5901639344262295
afp_amppred,0.7168316831683168,0.7599243856332704,0.7243460764587525,0.7237354085603113,0.7695238095238095,0.7328244274809161,0.7435387673956262,0.771266540642722,0.7095516569200779,0.7750472589792061,0.7403100775193798,0.7294589178356713,0.7736943907156674,0.7596330275229357,0.7551401869158879,0.7405940594059406,0.7495429616087751,0.723658051689861,0.7408829174664108,0.734225621414914,0.7486238532110092,0.7279693486590039,0.7380497131931166,0.7120622568093385,0.7564356435643564,0.7551401869158878,0.775047258979206,0.7255278310940501,0.7156308851224106,0.7434944237918215,0.7648183556405355,0.7518518518518518,0.7733333333333333,0.7354596622889307,0.7238095238095238,0.7258382642998028,0.744721689059501,0.7421874999999999,0.738095238095238,0.7509578544061303,0.7317073170731707,0.7423076923076922,0.750943396226415,0.7283464566929133,0.7514450867052023,0.6937119675456389,0.7191919191919192,0.7504835589941973,0.7248062015503877,0.7199999999999999,0.7475538160469666,0.6924564796905222,0.7663551401869159,0.7514018691588785,0.76171875,0.7392120075046905,0.7254509018036073,0.7436823104693141,0.7544204322200393,0.7490774907749078,0.7456978967495219,0.763915547024952,0.7352380952380951,0.73992673992674,0.7283464566929135,0.7724665391969406,0.7294117647058823,0.7509433962264149,0.7429643527204502,0.7243460764587525,0.7017543859649124,0.7183364839319469,0.7550644567219154,0.7335907335907336,0.7156673114119924,0.7280163599182004,0.7139874739039667,0.7586206896551725,0.75,0.7440944881889764,0.7524366471734893,0.7733333333333333,0.7308447937131631,0.7504990019960079,0.7269230769230768,0.7467166979362101,0.7259259259259259,0.7240704500978473,0.7358834244080147,0.7117988394584139,0.7490347490347491,0.7401869158878506,0.75,0.7394636015325671,0.730844793713163,0.7484662576687117,0.7433962264150943,0.728,0.7924528301886793,0.7620889748549322
afp_antifp,0.6826568265682657,0.6910420475319926,0.7000000000000001,0.6845124282982792,0.6743737957610789,0.6751824817518247,0.6716981132075472,0.6814814814814815,0.6568265682656826,0.6918918918918919,0.675422138836773,0.6499032882011606,0.6852886405959032,0.6940966010733453,0.6717557251908397,0.6966292134831461,0.701688555347092,0.6754716981132076,0.7014925373134328,0.6603053435114504,0.6882882882882884,0.6591760299625469,0.6666666666666666,0.6847826086956521,0.6801470588235294,0.6884615384615385,0.6854990583804143,0.6641651031894934,0.7295373665480427,0.6195028680688337,0.6893939393939394,0.6823104693140795,0.6469428007889547,0.6998158379373849,0.6885880077369438,0.707635009310987,0.6679245283018868,0.7060931899641577,0.6977611940298507,0.6833013435700576,0.6578449905482041,0.7137681159420289,0.7024029574861368,0.6779661016949153,0.6640776699029126,0.6844106463878327,0.6742424242424243,0.6629422718808193,0.6996197718631179,0.6507936507936508,0.6678832116788321,0.6587771203155819,0.6839186691312384,0.7024029574861368,0.6915887850467289,0.6892655367231637,0.6800804828973843,0.6970802919708029,0.6628352490421455,0.6846846846846847,0.6587771203155819,0.7142857142857143,0.6679462571976966,0.6455223880597014,0.6780303030303031,0.6813186813186813,0.6987060998151571,0.6880907372400756,0.6470588235294118,0.6777163904235727,0.7245283018867925,0.7214953271028038,0.6815642458100558,0.7056737588652483,0.6790352504638218,0.6768642447418738,0.6924493554327807,0.7190226876090751,0.682142857142857,0.7237076648841354,0.6924564796905222,0.6865671641791045,0.7158671586715866,0.6852886405959031,0.6992481203007519,0.7087198515769944,0.657992565055762,0.7305605786618444,0.7007299270072993,0.6852886405959032,0.6582278481012659,0.6927592954990215,0.7056603773584905,0.7233273056057867,0.6730401529636711,0.6449136276391555,0.6728624535315986,0.6628352490421456,0.7153284671532847,0.6679611650485437
ai4avp,0.48725212464589235,0.4509803921568628,0.44886363636363635,0.4289693593314763,0.4783216783216783,0.45255474452554745,0.44571428571428573,0.4846715328467153,0.43832020997375326,0.490909090909091,0.4640718562874251,0.46694796061884664,0.5066666666666667,0.4705882352941176,0.4823695345557123,0.4491017964071856,0.4388185654008439,0.4665718349928877,0.4951856946354883,0.45652173913043476,0.4229074889867841,0.47489823609226595,0.489795918367347,0.4474393530997305,0.46130952380952384,0.45667125171939477,0.4390243902439025,0.5081521739130435,0.4615384615384616,0.4402173913043478,0.44216691068814057,0.4896142433234421,0.4585091420534459,0.443213296398892,0.4366197183098592,0.47674418604651153,0.4480234260614934,0.49728260869565216,0.4295125164690382,0.47632711621233853,0.4779005524861878,0.45467224546722457,0.47605224963715526,0.4630969609261939,0.4719101123595505,0.45566166439290584,0.46110325318246115,0.4470246734397678,0.4913678618857901,0.4803370786516854,0.4503703703703704,0.42816091954022995,0.46978021978021983,0.45887445887445893,0.49523809523809526,0.48087431693989063,0.4650537634408602,0.4865629420084865,0.49859154929577465,0.46090534979423875,0.437414030261348,0.4577968526466381,0.4473684210526316,0.4642335766423358,0.44077134986225897,0.4517985611510792,0.43478260869565216,0.47218453188602433,0.4821917808219177,0.4553072625698324,0.4699453551912569,0.4816753926701571,0.4654255319148936,0.4827586206896553,0.46767537826684996,0.4622496147919877,0.4366197183098592,0.502906976744186,0.45224719101123595,0.4872521246458923,0.44875346260387816,0.4342857142857143,0.42779291553133514,0.4721141374837874,0.4945054945054945,0.4378531073446328,0.4661016949152542,0.5013850415512465,0.5057142857142857,0.5032938076416338,0.45133991537376583,0.4362606232294618,0.45592705167173253,0.46648793565683644,0.4398907103825137,0.48173207036535864,0.4521497919556172,0.4294294294294294,0.46551724137931033,0.45799457994579945
ai4avp_2,0.6324786324786325,0.6906474820143885,0.6341463414634146,0.6456692913385826,0.689655172413793,0.7175572519083969,0.7164179104477612,0.5739130434782609,0.6717557251908397,0.7234042553191488,0.6504065040650406,0.6969696969696969,0.5739130434782609,0.6617647058823529,0.6944444444444444,0.6956521739130436,0.6923076923076923,0.5666666666666668,0.7338129496402879,0.712121212121212,0.6521739130434783,0.7200000000000001,0.7575757575757576,0.6984126984126985,0.6861313868613139,0.7175572519083969,0.6829268292682927,0.7323943661971831,0.7552447552447553,0.6356589147286822,0.7142857142857143,0.7555555555555555,0.5999999999999999,0.5483870967741935,0.6911764705882354,0.6870229007633588,0.7086614173228345,0.6969696969696969,0.6818181818181818,0.637037037037037,0.71875,0.6495726495726495,0.619047619047619,0.7462686567164178,0.732824427480916,0.6386554621848739,0.6814814814814814,0.7049180327868854,0.6521739130434782,0.6944444444444444,0.5483870967741935,0.6814814814814815,0.6495726495726496,0.6976744186046512,0.7462686567164178,0.7022900763358778,0.6065573770491802,0.7518796992481203,0.6324786324786325,0.6615384615384615,0.6614173228346457,0.6825396825396826,0.7328244274809161,0.6825396825396826,0.7633587786259542,0.6906474820143885,0.6821705426356589,0.6716417910447761,0.7086614173228347,0.75,0.6722689075630253,0.6984126984126984,0.6962962962962963,0.7058823529411765,0.6616541353383459,0.625,0.712121212121212,0.6666666666666667,0.625,0.6093750000000001,0.735294117647059,0.6666666666666666,0.6106870229007634,0.7131782945736435,0.6611570247933884,0.6612903225806452,0.7741935483870969,0.717557251908397,0.6666666666666667,0.6666666666666666,0.6610169491525423,0.6861313868613139,0.7462686567164178,0.6880000000000002,0.6507936507936507,0.6962962962962962,0.7218045112781954,0.6929133858267718,0.7313432835820896,0.688
aip_aippred,0.38181818181818183,0.474820143884892,0.358974358974359,0.47058823529411764,0.48484848484848486,0.39705882352941174,0.3969465648854962,0.4393939393939394,0.34848484848484845,0.41791044776119407,0.5142857142857143,0.39062499999999994,0.4496124031007752,0.43537414965986393,0.42519685039370075,0.4640000000000001,0.42105263157894735,0.4444444444444445,0.4892086330935252,0.48387096774193544,0.43333333333333335,0.39682539682539686,0.46268656716417905,0.452054794520548,0.40322580645161293,0.4962406015037594,0.4729729729729729,0.5068493150684932,0.3676470588235294,0.5106382978723404,0.44776119402985076,0.5205479452054794,0.45255474452554745,0.5142857142857143,0.47482014388489213,0.4444444444444445,0.464,0.4864864864864865,0.4202898550724638,0.49600000000000005,0.380952380952381,0.37606837606837606,0.4897959183673469,0.4285714285714286,0.489795918367347,0.33870967741935487,0.481203007518797,0.37606837606837606,0.42962962962962964,0.48484848484848486,0.33613445378151263,0.48387096774193544,0.43478260869565216,0.3865546218487395,0.5,0.39160839160839167,0.40875912408759124,0.4496124031007752,0.47328244274809156,0.4,0.452054794520548,0.4507042253521127,0.463768115942029,0.36496350364963503,0.4307692307692308,0.4274809160305344,0.46774193548387094,0.4148148148148148,0.4090909090909091,0.48571428571428565,0.4,0.46031746031746035,0.5571428571428572,0.48437500000000006,0.4462809917355372,0.36363636363636365,0.4375,0.40559440559440557,0.4892086330935252,0.4132231404958678,0.3414634146341463,0.35658914728682173,0.47058823529411764,0.4126984126984127,0.4153846153846154,0.47826086956521735,0.42962962962962964,0.42105263157894735,0.39682539682539686,0.3387096774193548,0.3414634146341463,0.523076923076923,0.3650793650793651,0.432,0.41860465116279066,0.43165467625899284,0.4233576642335767,0.48175182481751827,0.4852941176470589,0.4666666666666667
aip_antiinflam,0.4460431654676259,0.366412213740458,0.45323741007194246,0.4503311258278146,0.48344370860927155,0.43956043956043955,0.44202898550724634,0.4264705882352941,0.47232472324723246,0.4421052631578947,0.4946996466431095,0.4778156996587031,0.4075471698113208,0.43205574912891986,0.40433212996389895,0.5229681978798587,0.44688644688644685,0.3868613138686132,0.43795620437956206,0.4615384615384615,0.4388489208633093,0.48109965635738833,0.47586206896551725,0.46263345195729544,0.46366782006920415,0.4641638225255973,0.5036496350364964,0.42996742671009774,0.445859872611465,0.4900662251655629,0.4459930313588851,0.44366197183098594,0.460377358490566,0.45774647887323944,0.4350877192982456,0.4842105263157895,0.44884488448844884,0.4771929824561404,0.4859154929577465,0.44202898550724634,0.47547169811320755,0.4468864468864469,0.4324324324324324,0.4598540145985402,0.46209386281588444,0.48083623693379796,0.4738675958188153,0.4579124579124579,0.5,0.4087591240875913,0.4714285714285714,0.38235294117647056,0.4697508896797153,0.4436619718309859,0.45161290322580644,0.4476534296028881,0.46666666666666673,0.4429065743944637,0.4128113879003559,0.5217391304347826,0.48550724637681153,0.4749163879598663,0.5104895104895105,0.47333333333333333,0.48780487804878037,0.4802867383512545,0.3805970149253732,0.5217391304347825,0.4794520547945206,0.488135593220339,0.5034965034965035,0.4555160142348755,0.49635036496350365,0.5,0.4126984126984127,0.4604810996563574,0.4642857142857143,0.4567474048442907,0.40624999999999994,0.44599303135888496,0.43918918918918926,0.4734982332155476,0.4685314685314686,0.4982456140350877,0.4347826086956522,0.43816254416961137,0.44816053511705684,0.4923076923076924,0.4124513618677043,0.4482758620689655,0.4469696969696969,0.4324324324324324,0.5049180327868853,0.43750000000000006,0.45512820512820507,0.4931506849315069,0.48780487804878053,0.5259515570934256,0.4899328859060403,0.44522968197879853
