,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.8148148148148149,0.7627118644067797,0.8448275862068965,0.793103448275862,0.7567567567567567,0.7966101694915254,0.8421052631578947,0.7603305785123967,0.8598130841121495,0.8672566371681416,0.8596491228070176,0.7787610619469026,0.7128712871287128,0.8135593220338982,0.8363636363636363,0.8135593220338982,0.7407407407407407,0.8421052631578947,0.817391304347826,0.8495575221238938,0.7387387387387387,0.782608695652174,0.8070175438596491,0.8813559322033899,0.8440366972477065,0.8035714285714285,0.8181818181818182,0.7818181818181819,0.7884615384615384,0.773109243697479,0.8403361344537814,0.7899159663865546,0.7857142857142857,0.8181818181818182,0.7200000000000001,0.7889908256880733,0.7627118644067797,0.8032786885245902,0.7924528301886793,0.8363636363636363,0.7521367521367521,0.8318584070796459,0.8380952380952381,0.8,0.8108108108108107,0.8166666666666667,0.8392857142857142,0.8070175438596491,0.7592592592592592,0.7547169811320754
acp_anticp,0.8478260869565217,0.7551020408163266,0.7628865979381444,0.7608695652173912,0.746987951807229,0.8041237113402062,0.8181818181818183,0.6736842105263158,0.7142857142857142,0.7906976744186047,0.8666666666666667,0.7272727272727273,0.7474747474747475,0.7741935483870969,0.775,0.7640449438202247,0.8045977011494253,0.7835051546391751,0.7692307692307693,0.7777777777777778,0.8333333333333334,0.723404255319149,0.776470588235294,0.7959183673469387,0.7529411764705882,0.7368421052631577,0.7912087912087912,0.8470588235294118,0.7272727272727273,0.7446808510638298,0.7659574468085106,0.7415730337078651,0.8000000000000002,0.7311827956989247,0.7586206896551724,0.7326732673267325,0.7586206896551724,0.7857142857142856,0.7045454545454545,0.7500000000000001,0.7096774193548386,0.8172043010752689,0.8131868131868132,0.7555555555555555,0.738095238095238,0.7755102040816326,0.7826086956521738,0.7777777777777778,0.8095238095238095,0.7368421052631577
acp_iacp,0.6222222222222222,0.7755102040816326,0.8,0.7391304347826088,0.72,0.7037037037037038,0.7755102040816326,0.6046511627906976,0.6341463414634146,0.8163265306122449,0.5882352941176471,0.7777777777777779,0.6808510638297872,0.782608695652174,0.6521739130434783,0.75,0.6190476190476191,0.7058823529411765,0.7555555555555556,0.6122448979591836,0.6956521739130435,0.7234042553191489,0.7636363636363638,0.7272727272727272,0.711111111111111,0.7111111111111111,0.6511627906976745,0.8,0.7450980392156864,0.7755102040816326,0.8235294117647057,0.6938775510204083,0.6938775510204083,0.6363636363636364,0.723404255319149,0.7058823529411765,0.6808510638297872,0.7272727272727273,0.7307692307692308,0.711111111111111,0.5714285714285714,0.6666666666666666,0.8214285714285714,0.6363636363636364,0.6829268292682926,0.68,0.6666666666666667,0.7083333333333333,0.7391304347826088,0.7755102040816326
acp_mlacp,0.6,0.45283018867924535,0.4489795918367347,0.5862068965517242,0.5423728813559323,0.6031746031746031,0.5666666666666667,0.5818181818181818,0.44000000000000006,0.48275862068965514,0.53125,0.47058823529411764,0.5490196078431372,0.46153846153846156,0.5666666666666667,0.3928571428571429,0.576271186440678,0.5283018867924528,0.5614035087719298,0.44444444444444453,0.4150943396226416,0.46153846153846156,0.5614035087719298,0.5862068965517242,0.576271186440678,0.576271186440678,0.6,0.4528301886792453,0.5925925925925927,0.48275862068965514,0.6333333333333333,0.43636363636363634,0.5714285714285715,0.5098039215686275,0.4705882352941177,0.5625,0.49122807017543857,0.3673469387755103,0.5818181818181818,0.6101694915254238,0.4489795918367347,0.4074074074074074,0.5901639344262296,0.5357142857142857,0.5263157894736842,0.4727272727272727,0.5573770491803278,0.5454545454545455,0.3673469387755103,0.49056603773584906
afp_amppred,0.7604562737642586,0.7567567567567566,0.7327935222672064,0.8037037037037037,0.7617260787992496,0.7495145631067962,0.7899807321772638,0.7701149425287356,0.7186311787072244,0.7727272727272727,0.7495219885277247,0.7701375245579567,0.7551401869158878,0.7445544554455447,0.7597765363128491,0.7783985102420856,0.7500000000000001,0.7837338262476894,0.7698412698412698,0.716535433070866,0.7559055118110236,0.768642447418738,0.7908745247148289,0.7406015037593985,0.7553816046966733,0.7411764705882352,0.7571701720841301,0.7648183556405354,0.7701149425287356,0.7805825242718447,0.7301587301587301,0.7703984819734345,0.7754318618042226,0.7931688804554079,0.7782101167315175,0.7407407407407406,0.759013282732448,0.7628083491461102,0.7931034482758621,0.7405940594059407,0.7380952380952381,0.7931688804554079,0.7651515151515151,0.7748091603053436,0.7566539923954372,0.7689393939393939,0.7917448405253283,0.7532956685499059,0.7731755424063117,0.77734375
afp_antifp,0.7111111111111111,0.72,0.7142857142857143,0.7427536231884059,0.7213740458015266,0.6923076923076923,0.7293666026871402,0.6992481203007519,0.6921606118546845,0.7171903881700554,0.712121212121212,0.7446808510638298,0.6884615384615385,0.7290448343079922,0.7135135135135134,0.7310606060606061,0.7171314741035857,0.7354596622889307,0.7448789571694598,0.725314183123878,0.7350096711798839,0.7289719626168224,0.7153558052434456,0.6482213438735178,0.7189292543021034,0.7364485981308412,0.718336483931947,0.7076923076923077,0.6931818181818182,0.72865275142315,0.7378277153558052,0.6880907372400756,0.7003891050583658,0.7374301675977654,0.7145488029465931,0.71939736346516,0.7185185185185186,0.7078039927404718,0.7145557655954632,0.7198443579766537,0.710172744721689,0.7030075187969924,0.7472924187725631,0.7206165703275529,0.7265917602996255,0.6885880077369438,0.7213740458015268,0.7011070110701108,0.7177570093457943,0.7344632768361582
ai4avp,0.5006993006993008,0.4722617354196301,0.470756062767475,0.47578347578347574,0.48543689320388345,0.4810126582278481,0.4667609618104668,0.49365303244005637,0.47108603667136806,0.46742209631728043,0.509641873278237,0.4655172413793104,0.4741379310344827,0.45584045584045585,0.47578347578347574,0.45272206303724927,0.4831460674157303,0.45086705202312144,0.49859154929577465,0.4617563739376771,0.4674220963172805,0.43965517241379304,0.5144429160935351,0.4823695345557123,0.45179856115107914,0.4582743988684582,0.46484935437589664,0.4779516358463727,0.4937238493723849,0.46478873239436624,0.4705882352941177,0.43902439024390244,0.5250338294993234,0.4724186704384724,0.4730878186968838,0.46,0.46808510638297873,0.4943820224719101,0.4823695345557123,0.47578347578347574,0.49230769230769234,0.4702549575070821,0.41935483870967744,0.4615384615384615,0.5253077975376197,0.4930747922437674,0.50974930362117,0.46610169491525427,0.4801136363636364,0.43804034582132567
ai4avp_2,0.7464788732394366,0.6984126984126985,0.6929133858267716,0.6017699115044246,0.6870229007633589,0.6456692913385826,0.6976744186046511,0.7575757575757576,0.6829268292682927,0.6870229007633589,0.6562500000000001,0.7301587301587301,0.7194244604316545,0.6456692913385826,0.7022900763358779,0.712121212121212,0.64,0.6984126984126985,0.6814814814814815,0.7704918032786885,0.7286821705426356,0.701492537313433,0.6766917293233082,0.6991869918699186,0.6666666666666666,0.6818181818181819,0.6716417910447762,0.6875,0.6984126984126984,0.628099173553719,0.6962962962962964,0.6370370370370371,0.7520000000000001,0.7022900763358779,0.6935483870967741,0.688,0.6956521739130435,0.7076923076923076,0.6935483870967741,0.7241379310344829,0.7022900763358778,0.7086614173228345,0.6917293233082706,0.6818181818181819,0.7286821705426356,0.6666666666666666,0.676923076923077,0.672,0.6614173228346457,0.6610169491525424
aip_aippred,0.4032258064516129,0.3225806451612903,0.44285714285714284,0.4172661870503597,0.5,0.4507042253521127,0.42975206611570244,0.42647058823529416,0.46511627906976744,0.448,0.4594594594594595,0.4032258064516129,0.416,0.366412213740458,0.47692307692307695,0.4393939393939394,0.43410852713178294,0.4817518248175182,0.3484848484848485,0.36800000000000005,0.40601503759398494,0.34710743801652894,0.4852941176470588,0.42028985507246375,0.4661654135338346,0.4888888888888888,0.46715328467153283,0.421875,0.391304347826087,0.376068376068376,0.5070422535211268,0.47692307692307695,0.46511627906976744,0.3865546218487395,0.3870967741935483,0.4,0.41791044776119407,0.4496124031007752,0.4411764705882353,0.467741935483871,0.4507042253521127,0.4748201438848921,0.4444444444444445,0.3442622950819672,0.45454545454545453,0.5,0.3307086614173228,0.47058823529411764,0.43609022556390975,0.43749999999999994
aip_antiinflam,0.4659498207885304,0.4878048780487805,0.3745019920318725,0.4864864864864865,0.46808510638297873,0.5017421602787456,0.49659863945578225,0.4436860068259385,0.43795620437956206,0.42804428044280446,0.4354243542435425,0.4329896907216495,0.494773519163763,0.43795620437956206,0.4166666666666667,0.4965517241379311,0.4635761589403974,0.4460431654676259,0.4199288256227758,0.4837545126353791,0.4636678200692041,0.5,0.4680851063829787,0.4513888888888889,0.41696113074204944,0.43816254416961126,0.44839857651245546,0.41403508771929826,0.4575645756457565,0.45544554455445546,0.4981949458483755,0.4275862068965517,0.44680851063829785,0.45390070921985815,0.3882783882783883,0.43478260869565216,0.4731182795698924,0.42957746478873243,0.43298969072164945,0.4727272727272728,0.5,0.43971631205673756,0.5170068027210883,0.4452296819787986,0.4483985765124555,0.4467353951890034,0.483271375464684,0.44202898550724634,0.47183098591549294,0.46938775510204084
